MA0139.1	CTCF	0.438948570919
MA1102.1	CTCFL	0.228573087269
MA0506.1	NRF1	0.190174192993
MA0599.1	KLF5	0.158357865985
MA1100.1	ASCL1	0.136587650602
MA0685.1	SP4	0.121679225332
MA0138.1	REST	0.11524206607
MA0024.2	E2F1	0.112472738272
MA0162.2	EGR1	0.110648693012
MA0119.1	NFIC::TLX1	0.0998831090054
MA0105.2	NFKB1	0.0990492403041
MA0524.1	TFAP2C	0.0988130573995
MA0112.2	ESR1	0.0975721806954
MA0079.1	SP1	0.0904262997429
MA0472.2	EGR2	0.0855521662156
MA0598.1	EHF	0.0855125986158
MA0516.1	SP2	0.0817529253094
MA0525.1	TP63	0.0815974902838
MA0138.2	REST	0.0807141031038
MA0003.1	TFAP2A	0.0791493812755
MA0028.1	ELK1	0.0788555640732
MA1114.1	PBX3	0.0785344264827
MA1122.1	TFDP1	0.0773060433965
MA0162.3	EGR1	0.0761587943821
MA0696.1	ZIC1	0.0739280172383
MA1101.1	BACH2	0.073557076212
MA0774.1	MEIS2	0.0733213446809
MA0014.3	PAX5	0.0727454915452
MA0137.2	STAT1	0.0726245269528
MA0510.1	RFX5	0.0725885790982
MA0597.1	THAP1	0.0709388867828
MA0751.1	ZIC4	0.0677226529121
MA1107.1	KLF9	0.0671769831691
MA0103.3	ZEB1	0.0663051091167
MA0079.3	SP1	0.0658429168928
MA0481.1	FOXP1	0.0656529783945
MA0140.2	GATA1::TAL1	0.0653908933666
MA0018.1	CREB1	0.0648826246525
MA0060.1	NFYA	0.0647554575128
MA0527.1	ZBTB33	0.0645556997562
MA0048.1	NHLH1	0.063857969811
MA1116.1	RBPJ	0.0636049918555
MA0163.1	PLAG1	0.0630400927309
MA0592.1	ESRRA	0.0625148860456
MA0490.1	JUNB	0.0622633298439
MA0155.1	INSM1	0.0613338967547
MA0024.1	E2F1	0.0597536516724
MA0750.2	ZBTB7A	0.0596790338361
MA0513.1	SMAD2::SMAD3::SMAD4	0.0593478686658
MA0037.3	GATA3	0.0588753491149
MA0504.1	NR2C2	0.0574590887828
MA0036.3	GATA2	0.0568580023892
MA0104.4	MYCN	0.0562624114841
MA0039.3	KLF4	0.0560873669409
MA0112.1	ESR1	0.055119850302
MA0003.3	TFAP2A	0.0538888034007
MA0657.1	KLF13	0.0529381170441
MA0636.1	BHLHE41	0.0524507853954
MA0872.1	TFAP2A(var.3)	0.0521110937377
MA0810.1	TFAP2A(var.2)	0.0518470116543
MA0079.2	SP1	0.0516008732582
MA0161.2	NFIC	0.0504424895243
MA0511.2	RUNX2	0.0502868169874
MA0748.1	YY2	0.0499358813208
MA1133.1	JUN::JUNB(var.2)	0.0491433345628
MA0734.1	GLI2	0.049074536357
MA0732.1	EGR3	0.0489060936856
MA0024.3	E2F1	0.0485497970024
MA0114.2	HNF4A	0.0481590493862
MA0477.1	FOSL1	0.0472374913863
MA0812.1	TFAP2B(var.2)	0.0457722997307
MA0131.2	HINFP	0.0447990399747
MA0014.2	PAX5	0.0446945812742
MA0150.1	NFE2L2	0.0441743340319
MA0600.1	RFX2	0.0431169864046
MA0511.1	RUNX2	0.042586113239
MA0730.1	RARA(var.2)	0.041676723671
MA0154.2	EBF1	0.0415461595554
MA0100.3	MYB	0.0403769868773
MA0471.1	E2F6	0.0400632574359
MA0852.2	FOXK1	0.0399737771804
MA0486.1	HSF1	0.0396467620421
MA0258.2	ESR2	0.0393665738137
MA0818.1	BHLHE22	0.0392031190242
MA1109.1	NEUROD1	0.0391000383548
MA0813.1	TFAP2B(var.3)	0.0388564980055
MA0093.2	USF1	0.0383125420717
MA0807.1	TBX5	0.0376305287691
MA1141.1	FOS::JUND	0.0376035135507
MA0057.1	MZF1(var.2)	0.0373434050439
MA1121.1	TEAD2	0.0371560775454
MA0863.1	MTF1	0.037026479168
MA0842.1	NRL	0.0368627949163
MA0735.1	GLIS1	0.0361606534829
MA0902.1	HOXB2	0.0356986360765
MA0060.2	NFYA	0.0356407480266
MA0644.1	ESX1	0.0354039393288
MA0131.1	HINFP	0.0353749760829
MA0671.1	NFIX	0.0352358020903
MA0496.2	MAFK	0.0352213549963
MA0645.1	ETV6	0.0351284917134
MA0779.1	PAX1	0.0335639816995
MA0665.1	MSC	0.0335350149261
MA0003.2	TFAP2A	0.033437761603
MA0058.1	MAX	0.033277883568
MA0711.1	OTX1	0.0325519031009
MA0686.1	SPDEF	0.0324123247878
MA0007.2	AR	0.0322248319964
MA0740.1	KLF14	0.0316429584374
MA0106.2	TP53	0.031509841254
MA0475.1	FLI1	0.0311063577466
MA0691.1	TFAP4	0.0310360754057
MA0695.1	ZBTB7C	0.0309813600942
MA0750.1	ZBTB7A	0.0305305354798
MA1117.1	RELB	0.0297493552565
MA0027.2	EN1	0.0294605649481
MA0473.1	ELF1	0.0290200209115
MA0101.1	REL	0.0286092864965
MA0760.1	ERF	0.0282231974805
MA0147.3	MYC	0.027148880013
MA0661.1	MEOX1	0.0264676227881
MA0474.2	ERG	0.0262150945608
MA0798.1	RFX3	0.0256244509057
MA0839.1	CREB3L1	0.025402303024
MA0841.1	NFE2	0.024900033177
MA0741.1	KLF16	0.0247180020255
MA0873.1	HOXD12	0.0246712339853
MA0076.1	ELK4	0.0244402592329
MA0648.1	GSC	0.0242824630156
MA0065.1	PPARG::RXRA	0.0235114492666
MA0160.1	NR4A2	0.0233955386415
MA0028.2	ELK1	0.0229032799596
MA0106.1	TP53	0.0225900185706
MA0808.1	TEAD3	0.0224689276753
MA0792.1	POU5F1B	0.0223305914886
MA0470.1	E2F4	0.0218432938154
MA0656.1	JDP2(var.2)	0.0217171902537
MA0890.1	GBX2	0.0213001540107
MA1149.1	RARA::RXRG	0.0211431786308
MA0767.1	GCM2	0.0208419538701
MA0088.2	ZNF143	0.0207912661884
MA0668.1	NEUROD2	0.0206388969924
MA0066.1	PPARG	0.0205189763173
MA0797.1	TGIF2	0.0202334817462
MA1145.1	FOSL2::JUND(var.2)	0.0201368971328
MA1154.1	ZNF282	0.0199486339921
MA0596.1	SREBF2	0.0198529716662
MA0781.1	PAX9	0.0197959238127
MA1135.1	FOSB::JUNB	0.019741047223
MA1104.1	GATA6	0.0196153998841
MA1106.1	HIF1A	0.0193338289865
MA1144.1	FOSL2::JUND	0.0189810753982
MA0815.1	TFAP2C(var.3)	0.0188597374634
MA0154.3	EBF1	0.0186849083168
MA0646.1	GCM1	0.0185694271684
MA0662.1	MIXL1	0.0183955869364
MA0737.1	GLIS3	0.0183709346075
MA0031.1	FOXD1	0.0182429292041
MA0484.1	HNF4G	0.0182098534046
MA0799.1	RFX4	0.0175784932504
MA0659.1	MAFG	0.0171748834875
MA0669.1	NEUROG2	0.0168763147069
MA0838.1	CEBPG	0.0166862031366
MA1140.1	JUNB(var.2)	0.0163245422114
MA0080.2	SPI1	0.0161403916687
MA0736.1	GLIS2	0.0160810728476
MA0090.1	TEAD1	0.0160574907957
MA0259.1	ARNT::HIF1A	0.0160023379867
MA0060.3	NFYA	0.0159989556895
MA0159.1	RARA::RXRA	0.0159526989185
MA1420.1	IRF5	0.015765046469
MA0765.1	ETV5	0.0156295220743
MA0652.1	IRF8	0.0152697407738
MA1130.1	FOSL2::JUN	0.0149481152564
MA0894.1	HESX1	0.0147160610484
MA1123.1	TWIST1	0.0145437254263
MA0074.1	RXRA::VDR	0.0145218601958
MA0638.1	CREB3	0.0141192849146
MA0469.2	E2F3	0.0140012866984
MA0017.1	NR2F1	0.013983887536
MA1151.1	RORC	0.0133827801546
MA0697.1	ZIC3	0.0133097688191
MA0032.1	FOXC1	0.013294572654
MA0821.1	HES5	0.0132870245805
MA0620.2	MITF	0.0132208505072
MA0833.1	ATF4	0.0129865509707
MA1418.1	IRF3	0.0129689512687
MA0062.1	GABPA	0.0128803924452
MA0099.3	FOS::JUN	0.0126608230984
MA0710.1	NOTO	0.0125396683688
MA0749.1	ZBED1	0.0124816768409
MA0785.1	POU2F1	0.0124457559774
MA0076.2	ELK4	0.0123234850167
MA0651.1	HOXC11	0.0122411769783
MA1146.1	NR1A4::RXRA	0.0122261173177
MA1131.1	FOSL2::JUN(var.2)	0.0121635459051
MA0698.1	ZBTB18	0.0118833654999
MA1134.1	FOS::JUNB	0.0117979836805
MA0747.1	SP8	0.0115885188104
MA0744.1	SCRT2	0.0115392602524
MA0823.1	HEY1	0.0114013519093
MA0837.1	CEBPE	0.0113433152545
MA0763.1	ETV3	0.011338880989
MA0727.1	NR3C2	0.0112796959505
MA0068.2	PAX4	0.0112123930539
MA0672.1	NKX2-3	0.0111569345632
MA0036.2	GATA2	0.0110161372805
MA0826.1	OLIG1	0.0109353787885
MA0491.1	JUND	0.0100505403926
MA0658.1	LHX6	0.00993918996529
MA0475.2	FLI1	0.00975010225292
MA0884.1	DUXA	0.00968928885999
MA1110.1	NR1H4	0.00962142313489
MA0794.1	PROX1	0.00960330050439
MA0795.1	SMAD3	0.00950503745244
MA0844.1	XBP1	0.009445014691
MA0771.1	HSF4	0.00929527557457
MA0042.2	FOXI1	0.00892417589304
MA0847.1	FOXD2	0.00892417589304
MA0848.1	FOXO4	0.00892417589304
MA0033.2	FOXL1	0.00892417589304
MA0849.1	FOXO6	0.00892417589304
MA0850.1	FOXP3	0.00892417589304
MA0641.1	ELF4	0.00863537805698
MA0783.1	PKNOX2	0.00816706038389
MA0802.1	TBR1	0.00799547819261
MA0043.1	HLF	0.00783139728032
MA0488.1	JUN	0.00763719924555
MA0776.1	MYBL1	0.00746369274343
MA0510.2	RFX5	0.00746325118051
MA0789.1	POU3F4	0.00739205356213
MA0081.1	SPIB	0.0073396300865
MA1419.1	IRF4	0.00699011968949
MA0612.1	EMX1	0.00682057127335
MA0806.1	TBX4	0.00671583239108
