MA0732.1	EGR3	11.2510977426
MA0685.1	SP4	8.76778290318
MA0599.1	KLF5	8.16574693914
MA0644.1	ESX1	7.41789393868
MA0472.2	EGR2	7.26743570006
MA0475.1	FLI1	7.13255178885
MA1100.1	ASCL1	6.7454489016
MA0636.1	BHLHE41	6.65313775536
MA0662.1	MIXL1	6.57458487128
MA0112.2	ESR1	6.41292867515
MA0076.1*TPM	ELK4	6.23557526341
MA0474.2	ERG	6.11469265639
MA0651.1	HOXC11	5.70263041083
MA0668.1	NEUROD2	5.61276309356
MA0751.1	ZIC4	5.49030136593
MA0740.1	KLF14	5.35292099267
MA0104.4	MYCN	5.30323061584
MA0525.1	TP63	5.04680454873
MA1101.1	BACH2	4.95311169902
MA0685.1*TPM	SP4	4.90995842579
MA1134.1*TPM	FOS::JUNB	4.8830902347
MA0696.1	ZIC1	4.75099759759
MA0783.1	PKNOX2	4.72331804207
MA0014.3	PAX5	4.46475263141
MA0524.1	TFAP2C	4.36702946386
MA0014.2	PAX5	4.35288021889
MA0527.1*TPM	ZBTB33	4.31267172666
MA0873.1	HOXD12	4.27293087949
MA0697.1	ZIC3	4.22689334348
MA0779.1	PAX1	4.1753902242
MA0734.1	GLI2	4.13209594135
MA0799.1	RFX4	4.09739970061
MA1145.1	FOSL2::JUND(var.2)	4.01498143825
MA1130.1	FOSL2::JUN	3.99828913912
MA0787.1	POU3F2	3.90767614326
MA0103.3*TPM	ZEB1	3.86359056785
MA0478.1	FOSL2	3.83882481611
MA1114.1	PBX3	3.77617409057
MA0684.1	RUNX3	3.77034159443
MA0106.2	TP53	3.70692066884
MA0511.2	RUNX2	3.70497040284
MA0506.1*TPM	NRF1	3.66243375763
MA0139.1*TPM	CTCF	3.5300749906
MA0099.3*TPM	FOS::JUN	3.50033743028
MA0766.1	GATA5	3.49381336937
MA0748.1	YY2	3.43130560579
MA0695.1	ZBTB7C	3.42555612794
MA0003.1	TFAP2A	3.30033412179
MA0652.1	IRF8	3.27246960908
MA0024.2*TPM	E2F1	3.24264693124
MA0813.1	TFAP2B(var.3)	3.21524245881
MA0112.1	ESR1	3.18234333601
MA0671.1*TPM	NFIX	3.18127131351
MA0909.1	HOXD13	3.1727392485
MA0692.1*TPM	TFEB	3.11385937063
MA0669.1	NEUROG2	3.01962540089
MA0822.1	HES7	3.01612132252
MA1145.1*TPM	FOSL2::JUND(var.2)	3.01123607869
MA0048.1*TPM	NHLH1	3.0034726829
MA1130.1*TPM	FOSL2::JUN	2.99871685434
MA1123.1	TWIST1	2.99562662632
MA0103.3	ZEB1	2.9719927445
MA1101.1*TPM	BACH2	2.97186701941
MA0812.1	TFAP2B(var.2)	2.96914040614
MA0781.1	PAX9	2.93927367999
MA0710.1	NOTO	2.90440772833
MA0138.1*TPM	REST	2.88836147911
MA0478.1*TPM	FOSL2	2.87911861208
MA0098.3*TPM	ETS1	2.86681286028
MA1109.1	NEUROD1	2.84736018421
MA0735.1	GLIS1	2.80828083967
MA0018.1*TPM	CREB1	2.80318587129
MA0765.1*TPM	ETV5	2.77845667075
MA0163.1	PLAG1	2.71599411151
MA0076.2*TPM	ELK4	2.65477605075
MA0598.1	EHF	2.59278881001
MA0154.2	EBF1	2.56348727581
MA0024.3*TPM	E2F1	2.53885379466
MA0048.1	NHLH1	2.52392662428
MA0106.2*TPM	TP53	2.52070605481
MA0511.2*TPM	RUNX2	2.51937987393
MA1135.1	FOSB::JUNB	2.48386454432
MA0665.1	MSC	2.46065320876
MA0003.2	TFAP2A	2.41927877103
MA0076.1	ELK4	2.37999055855
MA0599.1*TPM	KLF5	2.36806661235
MA0024.1*TPM	E2F1	2.31901179761
MA0119.1*TPM	NFIC::TLX1	2.31760914464
MA0750.2*TPM	ZBTB7A	2.26205347439
MA0872.1	TFAP2A(var.3)	2.25737331756
MA0155.1	INSM1	2.22423676743
